node1	label	node2	id
_:g262	ont:clusterMember	entity:29895373-9890-4bec-b12f-966e7744f284	
_:g2636	ont:clusterMember	entity:77cb9e48-cab6-40d3-8af4-32dcd3cb2619	
_:g2647	ont:clusterMember	entity:f4dac7ff-acb0-4c99-b04c-6ac302f1de0b	
_:g2652	ont:clusterMember	relation:2b353696-c3e9-41d3-bf23-a6aa436d93e0	
_:g2666	ont:clusterMember	relation:135688c7-2ab3-4e0e-82c7-8baee0be48ce	
_:g2687	ont:clusterMember	relation:ebd34227-9ea9-4db3-bc61-5fac68dec836	
_:g2689	ont:clusterMember	entity:d3200fdc-ec57-4b65-b002-cec3c423a757	
_:g2744	ont:clusterMember	entity:a17a378b-af3b-4bf6-bbd2-450cca4c2a86	
_:g2759	ont:clusterMember	relation:fb68e2f8-358d-4ebd-9262-6221ce1d4e55	
_:g2768	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014871	
_:g2774	ont:clusterMember	entity:8f1226be-5a5c-40be-89b4-68fc96e6666f	
_:g2838	ont:clusterMember	relation:e87a7aa2-8cac-452e-b689-0d737c4dcfe6	
_:g2842	ont:clusterMember	relation:1ea3fd60-0539-4c7b-9818-b42b2f595228	
_:g2844	ont:clusterMember	relation:39182a48-8444-489a-8394-8fe3fb42bd17	
_:g2917	ont:clusterMember	relation:ab4a615d-61c2-4eb7-b8e3-d8e8729bef0b	
_:g2937	ont:clusterMember	relation:382a87db-4a66-4847-83ec-22b4f24f2930	
_:g294	ont:clusterMember	entity:6433a8d1-c6e0-4cfd-bf88-1e34dea39c5b	
_:g2979	ont:clusterMember	event:b9f073ee-d79e-47f0-9237-3749fd32483d	
_:g2981	ont:clusterMember	relation:05a314b7-6284-493b-82c1-ee6dd33fae24	
_:g299	ont:clusterMember	event:919a8bb7-6ac8-4f9c-bd41-73d4f544cca3	
_:g3002	ont:clusterMember	event:276aabaf-5ee1-4012-908d-1a2499ac416f	
_:g301	ont:clusterMember	relation:292a6d1b-68fc-4d6a-93b5-326ebd1b096b	
_:g3017	ont:clusterMember	event:45a36b31-3cdf-4a09-bf4e-9da088d09204	
_:g3063	ont:clusterMember	entity:8615a5e7-2caf-46e5-b5a7-5cfc06d2ebc1	
_:g3077	ont:clusterMember	entity:a66da3de-ca05-407c-83ac-3acc68b9c1b2	
_:g3082	ont:clusterMember	entity:d1dcefce-badf-4948-bfcf-5d33116fa12c	
_:g3084	ont:clusterMember	entity:6089aa40-b19c-4ae2-8714-a55d86c7a64e	
_:g3093	ont:clusterMember	event:4b44ce16-1483-4f82-ae4d-ad1e2889289f	
_:g3103	ont:clusterMember	relation:889beaa2-2ca5-4e87-bb30-43292bda3a94	
_:g317	ont:clusterMember	relation:15d69ed9-eb82-4f6a-a797-e99d940f0ade	
_:g3175	ont:clusterMember	entity:b4101530-28e1-4c62-b36c-58bd90c03584	
_:g3179	ont:clusterMember	entity:b2c20c78-31f5-4f33-8d2c-fd9f202fac27	
_:g3207	ont:clusterMember	entity:28e26e4c-3df3-41b2-b6bf-e9c1ca7a80b7	
_:g3219	ont:clusterMember	relation:d86e6448-b70a-4022-941e-2acefaea4b00	
_:g3224	ont:clusterMember	entity:37144e8e-64b0-49f0-beda-723f86464065	
_:g323	ont:clusterMember	event:5b75725d-c4a2-417a-8287-d4d666fe219d	
_:g3238	ont:clusterMember	relation:72589def-8fb3-4b10-a090-41965d88e1f7	
_:g3240	ont:clusterMember	relation:4af39f6c-a770-4f83-9e1f-05e291273212	
_:g3244	ont:clusterMember	entity:8df3a924-880a-41f1-9136-88163540f017	
_:g325	ont:clusterMember	entity:fb3fce97-9d51-45f6-aa35-096b52e3b2bc	
_:g328	ont:clusterMember	entity:217b2951-ffde-4d53-964b-ed448c2b9689	
_:g3281	ont:clusterMember	entity:7c4d5804-9e2a-4b29-a497-273a41ed6430	
_:g3285	ont:clusterMember	entity:54c8479e-3ada-442a-92f0-0f1d7d20ce22	
_:g330	ont:clusterMember	entity:a5e18e2b-24c1-42c3-a106-cd0f37896073	
_:g332	ont:clusterMember	relation:49ff8664-b703-4062-a7f7-9edeaf62b932	
_:g3321	ont:clusterMember	relation:bfb3dd0c-8fa7-426e-b71b-6c212146ef5d	
_:g3323	ont:clusterMember	entity:ec2acff9-631d-4024-96c6-96573cd5d22e	
_:g3328	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000021	
_:g3375	ont:clusterMember	entity:48c6329b-e20e-46ce-9e3d-f34c10cd78d0	
_:g339	ont:clusterMember	relation:fa7e0ddf-b5c2-4a94-b049-d0bdf68d98b6	
_:g3393	ont:clusterMember	event:8aec7eb9-b3c7-4c1d-9527-3c5c67ab754b	
_:g3402	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000014	
_:g3404	ont:clusterMember	relation:74127317-af8d-43c6-b8f5-d0a7f64bf077	
_:g3408	ont:clusterMember	entity:c72e94f4-e4d1-45de-966f-b52cf4d6de5e	
_:g3417	ont:clusterMember	event:c4e299ba-a057-489b-a2cb-082e45edede7	
_:g3462	ont:clusterMember	entity:bcacf1b7-751a-4dbf-a11c-1ad416432711	
_:g3483	ont:clusterMember	entity:761a8881-a29e-4923-89bd-061a1b83b42b	
_:g3485	ont:clusterMember	entity:e0fba62e-b412-4d88-b7c5-109722697f80	
_:g3492	ont:clusterMember	entity:d4f53219-f6ab-4b1a-845a-7a76604218c1	
_:g351	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014873	
_:g3512	ont:clusterMember	entity:1b830dbf-e5ed-4406-bccf-e29610820c5a	
_:g3521	ont:clusterMember	relation:f81dbef2-ce8a-42af-8e26-8c97049417dd	
_:g3572	ont:clusterMember	entity:8e372b13-a685-4248-82f3-4ec45d769cb8	
_:g3585	ont:clusterMember	relation:427b1bbf-64e1-4fd2-a93e-495808bcf3f1	
_:g3611	ont:clusterMember	entity:cb14e199-571a-4262-a92f-b295d154f346	
_:g3631	ont:clusterMember	event:a94980a7-40f4-456c-8ce9-3bbec02e4674	
_:g3633	ont:clusterMember	relation:f5764dfb-49a7-4b57-b91d-e6589e15cf69	
_:g3638	ont:clusterMember	relation:bebc4b8b-af11-405e-b6ee-574688d40557	
_:g365	ont:clusterMember	event:bf6a3b78-bd23-48a2-9745-aad4be5de7e7	
_:g3708	ont:clusterMember	relation:e9ce6d95-e0d0-449b-b1a2-facb6d1d586b	
_:g3741	ont:clusterMember	entity:583142c8-fb24-4133-9674-dc110c2e2d0a	
_:g3757	ont:clusterMember	entity:4bc38ee5-ccdc-4edf-a2aa-94d0fc0575d1	
_:g3767	ont:clusterMember	entity:6ceb0db0-db8d-4de8-89dc-6d570516f74e	
_:g3797	ont:clusterMember	relation:c26cba7f-a4fb-4be1-970c-e91579b39c3e	
_:g3803	ont:clusterMember	relation:68ac8a78-cd78-46ec-b6a7-f693c759a9dc	
_:g3814	ont:clusterMember	relation:ddeda6f7-f04b-47f1-a0b1-1ec07b21d63e	
_:g3817	ont:clusterMember	event:5bf27170-c02b-4504-828e-0b53606c56c2	
_:g3842	ont:clusterMember	entity:d21b8cb7-939f-4406-8832-a3439e04e8c4	
_:g3931	ont:clusterMember	entity:9645249d-629f-48d5-b55d-5e96cebe4c02	
_:g3965	ont:clusterMember	entity:d0ca07c4-4c30-440b-81f4-657f625fa4fe	
_:g3967	ont:clusterMember	event:5d489993-c6f2-4b70-8d36-d10bdfaaae55	
_:g3987	ont:clusterMember	entity:c1265dc2-3eec-4c44-bdbe-62263747bf30	
_:g3989	ont:clusterMember	relation:e612543c-2552-4030-b24e-17a967cccd28	
_:g4036	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000008	
_:g405	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014862	
_:g4058	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000023	
_:g4073	ont:clusterMember	relation:e2f3e6d3-cc95-42dc-b67a-5c45e561f355	
_:g4077	ont:clusterMember	relation:dcaa56f2-7ea0-4800-8283-9e16e4546ed4	
_:g4082	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000009	
_:g4119	ont:clusterMember	relation:81c57b71-c4ad-434e-9a2c-cbe6517165ed	
_:g4134	ont:clusterMember	entity:88de632b-7511-4a11-92c5-e2dc3264a643	
_:g4153	ont:clusterMember	entity:a548b826-2f7f-413f-95d9-0fe5e82d3548	
_:g4157	ont:clusterMember	relation:f02ab807-a54d-4706-a38f-aa84e77df31b	
_:g4168	ont:clusterMember	entity:bd6d736d-7766-4cd3-b81b-a2b88b1bef17	
_:g4213	ont:clusterMember	entity:6f35dfda-acfe-45da-8e05-2cc46ccf7f42	
_:g4228	ont:clusterMember	entity:640aeb06-7086-4b9b-b8a4-2ae3c91efb59	
_:g4245	ont:clusterMember	relation:706d1f87-9981-45d7-9135-c27eecbdb302	
_:g4247	ont:clusterMember	entity:6e340c10-a07f-400f-be71-8881fe6bace0	
_:g4263	ont:clusterMember	relation:cf4c7ea7-6ef0-4b7c-ac71-9eb7dd828226	
_:g4267	ont:clusterMember	event:ccab90f8-cc7e-4223-9d30-81c487ef573a	
_:g4305	ont:clusterMember	relation:51181e34-efb0-4ce1-8879-321b977f7988	
_:g4339	ont:clusterMember	relation:59d22ed0-813c-4960-83de-010a5e2a6fa1	
_:g4352	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000004	
_:g4373	ont:clusterMember	event:1e96d0cc-7113-4873-870e-ae6a602e85c7	
_:g4375	ont:clusterMember	event:57637d25-f9ad-48ad-8258-243e81181fa7	
_:g4433	ont:clusterMember	entity:d13a9c25-6661-4d56-a6ac-80664bea180f	
_:g4459	ont:clusterMember	entity:71be8687-73db-492c-9930-93143e7da8ca	
_:g4469	ont:clusterMember	entity:5e98ceaf-472d-43ed-a08d-77484a1adf2f	
_:g4483	ont:clusterMember	relation:4dbbdbb8-52d4-45cb-a4db-36ebc15c0c87	
_:g4499	ont:clusterMember	entity:98213d06-06ef-4f35-834a-ac751bf1ab5d	
_:g4504	ont:clusterMember	relation:a6115dd9-81b8-4776-90a2-814a8e2baa91	
_:g4506	ont:clusterMember	event:fd2323ad-b9c6-4b57-9228-8579b52475c8	
_:g4508	ont:clusterMember	entity:052062d3-3a68-4f65-862b-56258ac68a0e	
_:g4521	ont:clusterMember	relation:3dc16542-571b-4a6b-a1b6-3bb30d9cd513	
_:g453	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0022030	
_:g4550	ont:clusterMember	event:5fdbc19f-9695-4f33-9ec3-24a3569bfbb1	
_:g4585	ont:clusterMember	event:2b923f37-5105-40cf-8f86-0832b03951bf	
_:g4592	ont:clusterMember	relation:0d76e90d-1273-4286-b75d-ff8ba8b5a268	
_:g4594	ont:clusterMember	entity:53c53769-31f6-47c5-b578-fdad5a4211eb	
_:g4596	ont:clusterMember	event:8712bced-16d9-452b-bfbb-36f600e64534	
_:g4620	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000030	
_:g4650	ont:clusterMember	entity:fbf6e4a1-54e2-423c-92e2-75b2f2aab53b	
_:g4652	ont:clusterMember	entity:c28881e4-ab62-4400-945e-6c622988bdd8	
_:g4664	ont:clusterMember	entity:a96cee0a-b988-4acb-8e67-beab505366e1	
_:g4674	ont:clusterMember	entity:18a733f2-5952-4e28-aa9b-38695025fb5c	
_:g4702	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014868	
_:g4713	ont:clusterMember	event:315a0da6-0297-4a6e-96ac-96b23c918ef3	
_:g4716	ont:clusterMember	relation:4b7d5029-d712-42b6-8cf4-00cdaf8275d8	
_:g4727	ont:clusterMember	relation:b9cf66bc-06d1-46e0-a41b-436fdb4e7906	
_:g4741	ont:clusterMember	entity:dfb870a8-7bb7-4fab-bb54-3c655dad7713	
_:g4767	ont:clusterMember	entity:64a57dce-6848-4f8c-99c9-d0750bdc9810	
_:g4769	ont:clusterMember	relation:68b86ba2-4606-49f0-b88f-2a1e9d676425	
_:g4778	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000029	
_:g4792	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000034	
_:g48	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000020	
_:g4830	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000032	
_:g4864	ont:clusterMember	entity:8ed1c2d1-de84-4934-b3e7-7e219a2b7f8d	
_:g4876	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014865	
_:g489	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000012	
_:g4912	ont:clusterMember	event:50473595-7196-4df6-94ef-1ba5bc07195e	
_:g4917	ont:clusterMember	event:18362a51-b6c4-4c48-ada0-985632456db8	
_:g4937	ont:clusterMember	relation:9eee7841-37e3-434b-9498-d72163ef9392	
_:g4947	ont:clusterMember	entity:706649f5-1e01-47ee-a5e7-8ae80951e688	
_:g4953	ont:clusterMember	entity:950a0def-24f2-4110-a12f-3f74811ec05c	
_:g4956	ont:clusterMember	event:7793a410-d365-4183-9c70-f891fe4467cc	
_:g5032	ont:clusterMember	relation:c0dd4490-f15f-480e-8962-20c66e738da7	
_:g5061	ont:clusterMember	event:561055e4-eb4f-4bc2-b52b-d30f61c03261	
_:g5070	ont:clusterMember	relation:ef77fdd0-e25d-44a2-8975-32592dde9ec8	
_:g5081	ont:clusterMember	entity:e6188e25-5e46-46db-b00f-23fe3e0d76c5	
_:g5104	ont:clusterMember	entity:44fecf78-f183-44e6-9156-e7100850e946	
_:g512	ont:clusterMember	relation:b3ba830a-bbc8-43d3-bd94-e6162359198a	
_:g5122	ont:clusterMember	entity:e0eeacaf-05a9-46c3-8414-a555514315b6	
_:g5126	ont:clusterMember	entity:43fa1d50-538d-466b-8672-f11255732b37	
_:g5143	ont:clusterMember	relation:6480fbaa-4272-4b40-a0c3-fb76dbc4f02a	
_:g5145	ont:clusterMember	relation:51026145-45ff-4b83-be94-e0ff0c39003e	
_:g5166	ont:clusterMember	entity:07baa852-5f32-43cd-93b9-00b6b19f65da	
_:g5169	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000022	
_:g5179	ont:clusterMember	event:084e9f10-7424-4a9c-9f51-87ea580a58a7	
_:g5181	ont:clusterMember	relation:03470408-5926-4d90-9072-b7bc053f9a3a	
_:g5201	ont:clusterMember	entity:79969b4c-cf9e-4eb7-8123-c7714e087454	
_:g5240	ont:clusterMember	entity:6bddf6fd-0b89-4227-92ba-3f090c5d61b1	
_:g5334	ont:clusterMember	entity:a342fb2c-fdfe-499c-984a-3f35a4b33fcb	
_:g5387	ont:clusterMember	relation:0953027c-b56f-4b3f-a167-b6c2bde6ac37	
_:g5443	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000005	
_:g5445	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000027	
_:g5457	ont:clusterMember	entity:28591bdd-1e5e-4cc5-a14c-fbd3b8990a3b	
_:g551	ont:clusterMember	entity:91ed9512-b080-4982-9d78-8a6a1c9e06ac	
_:g5518	ont:clusterMember	relation:f8e8254d-a14d-4419-ad33-fbae3fc910fa	
_:g5521	ont:clusterMember	entity:c9250f4f-fe9a-4cd0-8a94-f0bede1da32b	
_:g5525	ont:clusterMember	entity:ca739d7b-f49e-40a9-95f0-da4d0a4b2023	
_:g5555	ont:clusterMember	entity:7ab86777-b6c3-4387-b9b2-fe3cc12cc825	
_:g5572	ont:clusterMember	entity:10f2d5d1-d05b-448c-b75c-00ea249c7b37	
_:g5605	ont:clusterMember	entity:5d6629ee-be36-4445-8a35-3be47b8ee97a	
_:g5641	ont:clusterMember	event:85ebd457-c5eb-4acb-9ad5-027f9805954e	
_:g5650	ont:clusterMember	entity:ecf050d1-8955-4c1b-bc84-1387184cf445	
_:g5674	ont:clusterMember	relation:6690c0ba-8c0f-4bc5-9b83-fe67dc9f6bec	
_:g5699	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014869	
_:g5708	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000007	
_:g571	ont:clusterMember	relation:5630b854-05fe-4890-8f99-2a109aa9c5c9	
_:g5763	ont:clusterMember	event:3ec4634d-52be-4dda-a15b-9fd852c1662c	
_:g5765	ont:clusterMember	entity:be122fcf-7197-4b6e-ac7a-0d725d091ecc	
_:g5774	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0014874	
_:g579	ont:clusterMember	entity:3d73e7e9-6e3f-4662-85a1-259523e0d4b8	
_:g5801	ont:clusterMember	relation:d035b4ec-367f-45bd-8e92-c95113bd50c3	
_:g5839	ont:clusterMember	entity:9c7083cd-5503-4284-bb78-9df6471455c7	
_:g5853	ont:clusterMember	relation:de61be25-0caa-402c-a3f8-2cc0fd962602	
_:g5855	ont:clusterMember	entity:56b66d92-5a6b-45f2-bd30-05946558aeda	
_:g5861	ont:clusterMember	relation:09f45991-58f0-46c4-8707-70acbf1e9bd5	
_:g5866	ont:clusterMember	entity:c61908e7-3984-441d-9f19-3fb7b2786e62	
_:g5869	ont:clusterMember	event:290bf7b5-8464-4ba0-a863-8bf10cc3dabf	
_:g5871	ont:clusterMember	entity:a58c1eed-be77-4b4e-8144-ce0cf0f2ff4c	
_:g5895	ont:clusterMember	relation:7b19fdf5-271e-452b-b150-1c13d3fcf64d	
_:g5904	ont:clusterMember	relation:3369c691-d675-48a7-9c86-503929b3a4ee	
_:g5913	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000024	
_:g5929	ont:clusterMember	entity:3869e209-9fe2-4d28-9122-f28ed93ba1a1	
_:g5941	ont:clusterMember	entity:2de03f86-234c-4733-a2d6-70497c910e6c	
_:g5947	ont:clusterMember	entity:90457320-ee8b-443b-9a3e-3e273fe44919	
_:g5962	ont:clusterMember	columbia:ColumbiaSentiment/EN_Relation_CU_0000026	
_:g5971	ont:clusterMember	entity:9bf8148f-47ea-40cf-aa3e-433240d7aa9e	
_:g5991	ont:clusterMember	entity:f419d33c-9cc1-4dbd-b633-83a26a85857d	
_:g5993	ont:clusterMember	entity:ae301857-1da8-4d24-827a-d5a8aa9d3269	
_:g60	ont:clusterMember	relation:bdc4ffa8-01b1-415b-afc1-624696211d0c	
_:g6002	ont:clusterMember	relation:05ecaf79-fb84-4f8a-b30e-a18f335e8ac7	
_:g6006	ont:clusterMember	entity:36c10b9e-bac1-4c94-af30-21ed090020dc	
_:g6008	ont:clusterMember	event:08bd69d4-a2ee-47b0-9c9d-5e7e7ec06e9a	
_:g6043	ont:clusterMember	entity:3ad8c95f-e2f2-41bf-82a2-f8fcf5453ee7	
_:g6071	ont:clusterMember	entity:56679bf9-62f2-466e-aef4-0a157ec18a52	
_:g6082	ont:clusterMember	relation:16c1648b-deb0-4c79-ab2f-9a9cbf680ae4	
_:g6084	ont:clusterMember	relation:34426a01-3724-4dda-8a6f-fc9c826ec5d7	
